item_id,label,index,sample_name,abs_rel,d1,image_edge_band_abs_rel,image_edge_band_coverage,image_edge_band_d1,image_edge_band_points,pseudo_dbe_acc,pseudo_dbe_comp,pseudo_edge_f1,pseudo_edge_precision,pseudo_edge_recall,pseudo_pred_edge_density,pseudo_target_edge_density,rmse,silog
dav2l_rgb_direct,DAv2-L RGB direct,33,2018-02-03_21-36-01_00200,0.12545765091399366,0.8811155755140628,0.1471589933138389,0.5057905932403687,0.8593457943925233,4280.0,0.6949847340583801,0.6498305797576904,0.9382623990359558,0.9375508626302084,0.9389750162760416,0.05,0.05,8.061666266391976,0.28255789126788017
dav2l_rgb_direct,DAv2-L RGB direct,34,2018-02-03_21-36-01_00300,0.14975786719971823,0.819554940620316,0.180097696966633,0.5245013259541105,0.7687403825016487,4549.0,0.9456138610839844,1.0654791593551636,0.899159504111471,0.9066195778288925,0.8918211981191605,0.04997456868489583,0.04997456868489583,6.132209565725789,0.29355019873180876
dav2l_rgb_direct,DAv2-L RGB direct,35,2018-02-03_21-36-01_00400,0.10549179310568951,0.8573788546255506,0.12026354971368816,0.5111233480176212,0.8373195432018962,4641.0,0.386866956949234,0.2959758937358856,0.9747531405937402,0.9704691569010416,0.9790751139322916,0.05,0.05,6.370913969765498,0.20644867409853926
dav2l_rgb_direct,DAv2-L RGB direct,36,2018-02-03_21-36-01_00500,0.138114792091544,0.8541576440017323,0.16542496511842247,0.5385448245993937,0.8078005629272216,4974.0,0.5105493068695068,0.408306360244751,0.9651585923666882,0.960693359375,0.96966552734375,0.05,0.05,6.579276988475434,0.24655815774731785
dav2l_rgb_direct,DAv2-L RGB direct,37,2018-02-03_21-37-02_00000,0.3947869308087332,0.24919835089326614,0.4219376069923039,0.4852267521759047,0.28392730705687985,4237.0,0.617140531539917,0.5727309584617615,0.9472303944728351,0.9441935221354166,0.950286865234375,0.05,0.05,12.240395409128318,0.6116430542745916
dav2l_rgb_direct,DAv2-L RGB direct,38,2018-02-03_21-37-02_00100,0.3566344147744709,0.5097223783297741,0.39693165407946185,0.5153422501966956,0.4837513631406761,4585.0,0.5528820753097534,0.42224910855293274,0.9611893675807446,0.9547932942708334,0.9676717122395834,0.05,0.05,12.976461430205754,0.6100324308623718
dav2l_rgb_direct,DAv2-L RGB direct,39,2018-02-03_21-37-02_00200,0.3661407572967879,0.2515870364183094,0.3683669393209971,0.4629691502394476,0.2932403175366851,4157.0,0.4567136764526367,0.41921570897102356,0.9643992458761352,0.9630126953125,0.965789794921875,0.05,0.05,11.335053462218886,0.5499095720993504
dav2l_rgb_direct,DAv2-L RGB direct,40,2018-02-03_21-37-02_00300,0.09263188768896499,0.9092950157162102,0.14978612166211383,0.24517287831162998,0.8154761904761905,2184.0,0.9172267913818359,0.9920799136161804,0.8977308179966915,0.9039529086452857,0.8915937976083644,0.04856058756510417,0.04874369303385417,7.24667816356206,0.18509647104061164
dav2l_rgb_direct,DAv2-L RGB direct,41,2018-02-03_21-37-59_00000,0.13177846118906109,0.8232866433216608,0.14191097750962678,0.5524012006003002,0.8105048675571654,4417.0,0.5341039299964905,0.5506739020347595,0.9515860663192504,0.9540839437428877,0.949101234076873,0.04603729248046875,0.04603729248046875,7.417327914521051,0.26810845137479883
dav2l_rgb_direct,DAv2-L RGB direct,42,2018-02-03_21-37-59_00100,0.15986489615029653,0.810475092841593,0.1728013627850181,0.5515430913049046,0.7915022057116322,4307.0,0.539571225643158,0.5259033441543579,0.9529206747889657,0.9538924082230382,0.9519509191563953,0.045846048990885416,0.045846048990885416,7.623339871978116,0.30196099290451894
dav2l_rgb_direct,DAv2-L RGB direct,43,2018-02-03_21-37-59_00200,0.11373521903331206,0.8903781713738631,0.12090807793073778,0.5698898994734323,0.8895422091558168,4762.0,0.561556339263916,0.569698691368103,0.947429366473765,0.9493102550754815,0.9455559164230811,0.0468994140625,0.0469818115234375,5.922211943010791,0.22273622002651505
dav2l_rgb_direct,DAv2-L RGB direct,44,2018-02-03_21-37-59_00300,0.10205653363713683,0.8886059834500318,0.10083769376655606,0.644684914067473,0.891390205371248,5064.0,0.5343641042709351,0.4180172383785248,0.9539092182392137,0.9466051059206952,0.9613269257889199,0.046819051106770836,0.04688669840494792,6.5480309037537365,0.24379836368833527
dav2l_rgb_direct,DAv2-L RGB direct,45,2018-02-03_21-37-59_00400,0.14480342373124983,0.8375268681249209,0.11760946639765266,0.5996965482361867,0.8924731182795699,4743.0,0.4455256462097168,0.48878490924835205,0.9589044716562115,0.9622404354555559,0.9555915586573612,0.04896392822265625,0.048974609375,8.818223780804697,0.3314716776415086
dav2l_rgb_direct,DAv2-L RGB direct,46,2018-02-03_21-38-49_00000,0.23008304629829868,0.7310102782652294,0.20691790246747344,0.6556781148157433,0.7702160198814758,5231.0,0.4868074357509613,0.4156971573829651,0.9592095411774341,0.9564994775339603,0.9619350053796576,0.048675537109375,0.04869130452473958,9.607162865874795,0.39289214097834524
dav2l_rgb_direct,DAv2-L RGB direct,47,2018-02-03_21-38-49_00100,0.20245229626902148,0.6922892720306514,0.15662407206296405,0.6536159003831418,0.7777981315259205,5459.0,0.5853333473205566,0.5000471472740173,0.9469118285436996,0.9450470743328109,0.9487839563200017,0.04899953206380208,0.04899953206380208,8.804075374737115,0.3764689305547067
