split,checkpoint_label,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3
lod_train_proxy,best,81,lod-3383-3384,3383,3384,483164,104.1455631962151,-148.54063184749623,2.184855253888759,119.71197352878364,58.75417217603927,5.82359161925821,1.2701007561770588,5.6887691107857155,568.8769110785715,0.19425288307903735,0.2806334909057794,0.3805540147858698
lod_train_proxy,best,82,lod-3399-3400,3399,3400,491520,38.197293783462825,40.298305208442635,0.14294089730821685,3.9489863032633115,23.270992332474762,0.17187792484254408,0.05962719664481461,0.17101608763484308,17.101608763484307,0.828326416015625,0.9889607747395833,0.998626708984375
lod_train_proxy,best,83,lod-3487-3488,3487,3488,491520,62.704180336305825,69.36369342484784,0.19080305245961637,12.45377957007986,58.078267209536726,0.24013697091337213,0.08029647922474921,0.23902043881553034,23.902043881553034,0.72554931640625,0.951788330078125,0.9700174967447917
lod_train_proxy,best,84,lod-3495-3496,3495,3496,491520,78.0902127331809,-23.633677007265636,0.2501633787570483,11.130508248106832,31.742593381897425,0.3356615026081347,0.06880533872413927,0.3338873791289459,33.38873791289459,0.8743143717447917,0.9304931640625,0.9525919596354167
lod_train_proxy,best,85,lod-3497-3498,3497,3498,491520,81.77438414363924,-7.223576437997119,0.1963070122535221,11.06727015886648,31.822741490392794,0.425746445927797,0.08957340875219973,0.42475466125783273,42.47546612578327,0.7721089680989583,0.8333211263020833,0.8917439778645834
lod_train_proxy,best,86,lod-3515-3516,3515,3516,491520,83.27731262055049,-106.67977914585325,0.2814484976913644,12.190318498527946,32.38884748866269,0.31749299357741123,0.10601344677468609,0.3154612036742484,31.54612036742484,0.5762674967447917,0.7909871419270833,0.9773946126302083
lod_train_proxy,best,87,lod-3539-3540,3539,3540,412349,59.33979688042045,-33.09603964532326,0.403716949469677,9.996883984339624,13.360865240372775,3.8471064424602086,0.47457459807049956,3.792897963683693,379.28979636836925,0.7516351440163551,0.801127200502487,0.843106203725485
lod_train_proxy,best,88,lod-3557-3558,3557,3558,359520,66.5627620416035,-27.022804644236203,0.4493631213805174,11.713253596792086,9.684984231839417,2.638993596189446,0.22651214897937622,2.6190597563467524,261.90597563467526,0.929378059635069,0.9469904316866934,0.9544698486871384
lod_train_proxy,best,89,lod-3571-3572,3571,3572,362010,61.750844352015086,17.222090472022597,2.643481990833642,105.2767385726701,23.953425468457592,0.3117030427698291,0.057412338845258794,0.3111022147000254,31.110221470002543,0.8474517278528217,0.9802049667136267,0.9859672384740753
lod_train_proxy,best,90,lod-3577-3578,3577,3578,341036,75.65232537072339,-31.875606917752087,0.7067855420261836,45.38722712663244,11.783165832344359,1.4889501172585242,0.09255043197343404,1.4851677207578087,148.51677207578086,0.9536911059243013,0.9628719548669349,0.9667513107120655
lod_train_proxy,best,91,lod-3589-3590,3589,3590,446696,80.76705866253758,-35.68727608413322,0.32010597679718583,4.904918392743383,12.485127420073878,3.107771899727056,0.3600876187579333,3.070901709542427,307.0901709542427,0.6901203503053531,0.7743498934398338,0.8433162598277129
lod_train_proxy,best,92,lod-3595-3596,3595,3596,378575,84.92772218854705,-33.59389056419918,0.09686197792847774,4.115698018956143,18.8943602645834,0.8898736469529601,0.053886138352083626,0.8893924967653042,88.93924967653042,0.9271003103744304,0.9741768473882322,0.9863620154526844
lod_train_proxy,best,93,lod-3649-3650,3649,3650,478905,82.75840135313344,-19.55960598000009,32.34199888142128,2188.69218172904,28.801944616312586,0.7201914999620639,0.09670237377245308,0.7143750201202994,71.43750201202994,0.8360489032271536,0.9089234816926113,0.9272005930194924
lod_train_proxy,best,94,lod-3675-3676,3675,3676,405651,48.547951706056125,-21.099619467776105,0.317804012187151,18.336298836548572,20.338195232085567,0.4493982519601663,0.051827897971356056,0.44935496666954017,44.935496666954016,0.9315322777461413,0.9618489785554578,0.9732454745581793
