sample_id,split,branch,absrel,d1,eval_points,affine_scale,affine_shift,pred_npy,rgb_png
2018-02-04_21-49-30_00300,test,raw_b05_g075_us085,0.121349053,0.836244541,1374,0.000336235561,0.0213199799,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us085/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us085/2018-02-04_21-49-30_00300.png
2018-02-04_21-49-30_00300,test,raw_b05_g080_us06,0.117903386,0.85007278,1374,0.000356348338,0.0221786629,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g080_us06/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g080_us06/2018-02-04_21-49-30_00300.png
2018-02-04_21-49-30_00300,test,raw_b08_g080_us06,0.148641113,0.785298399,1374,0.000381201991,0.0263314961,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b08_g080_us06/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b08_g080_us06/2018-02-04_21-49-30_00300.png
2018-02-04_21-46-57_00000,test,dataset_rgb,0.0994686274,0.870927318,1596,0.00028647668,0.0134314264,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/dataset_rgb/2018-02-04_21-46-57_00000.npy,
2018-02-04_21-46-57_00000,test,raw_rod_like_g045,0.0987346653,0.885964912,1596,0.000278101371,0.012573893,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_rod_like_g045/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_rod_like_g045/2018-02-04_21-46-57_00000.png
2018-02-04_21-46-57_00000,test,raw_b03_g065_us06,0.097604055,0.888471178,1596,0.000284176862,0.0128650238,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g065_us06/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g065_us06/2018-02-04_21-46-57_00000.png
2018-02-04_21-46-57_00000,test,raw_b03_g070_us06,0.0979873369,0.885338346,1596,0.00028755862,0.0128653704,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g070_us06/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g070_us06/2018-02-04_21-46-57_00000.png
2018-02-04_21-46-57_00000,test,raw_b03_g075_us06,0.0981967978,0.884085213,1596,0.000289139934,0.0129483804,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g075_us06/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g075_us06/2018-02-04_21-46-57_00000.png
2018-02-04_21-46-57_00000,test,raw_b05_g070_us06,0.101161002,0.884711779,1596,0.000272734696,0.0130708915,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g070_us06/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g070_us06/2018-02-04_21-46-57_00000.png
2018-02-04_21-46-57_00000,test,raw_b05_g075_us06,0.10151378,0.883458647,1596,0.000275834917,0.0131796288,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us06/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us06/2018-02-04_21-46-57_00000.png
