matrix_id,variant,checkpoint_label,eval_input_label,checkpoint_train_dataset_family,checkpoint_train_dataset_input_mode,eval_dataset_family,eval_dataset_input_mode,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3,post_ram_enabled,post_ram_scale,post_ram_mean_abs_xram,post_ram_mean_abs_delta,post_ram_delta_ratio,post_ram_xram_p1,post_ram_xram_p50,post_ram_xram_p99,post_ram_xclean_p1,post_ram_xclean_p50,post_ram_xclean_p99
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,101,lod-4419-4420,4419,4420,491520,71.49274638705776,14.860962967375906,0.0610726167879581,1.9505490477435465,19.36824552783127,0.09898045377508122,0.025990439132249448,0.09897485159097455,9.897485159097455,0.95240478515625,0.996478271484375,0.9999165852864583,0.0,0.0,0.90625,0.0,0.0,-1.3203125,-0.373046875,3.203125,-1.3203125,-0.373046875,3.203125
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,102,lod-4421-4422,4421,4422,491520,72.06266146593215,-27.07905815199701,0.0818311026452577,2.572948643080366,17.872085195329998,0.1384626275498814,0.03378184650243674,0.1384538855555976,13.84538855555976,0.933538818359375,0.98468017578125,0.9933207194010417,0.0,0.0,0.45703125,0.0,0.0,-1.1484375,-0.1279296875,1.109375,-1.1484375,-0.1279296875,1.109375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,103,lod-4423-4424,4423,4424,491520,74.11709490115781,-39.45396177183585,0.09491247732521525,2.5637026880318188,19.27253654357007,0.18057523400349404,0.042621003019266225,0.1802836408395002,18.02836408395002,0.8920023600260417,0.9726888020833333,0.9880025227864583,0.0,0.0,0.76953125,0.0,0.0,-1.3125,0.11767578125,3.21875,-1.3125,0.11767578125,3.21875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,104,lod-4425-4426,4425,4426,491520,66.19830287480679,33.37796583527493,0.050493419379960276,1.108120713583859,14.507123172871353,0.07575196722493736,0.02125041917212257,0.07565984830162423,7.565984830162423,0.97833251953125,0.9963155110677083,0.9998982747395834,0.0,0.0,0.92578125,0.0,0.0,-1.4296875,0.010498046875,3.125,-1.4296875,0.010498046875,3.125
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,105,lod-4427-4428,4427,4428,491486,58.540910261431115,-5.41308558566542,0.2647245406021206,7.361833734271981,23.33338596827025,0.2390034414745395,0.048995126161776995,0.23900300240624175,23.900300240624176,0.8675913454299817,0.9451622223216938,0.9747683555584493,0.0,0.0,0.62890625,0.0,0.0,-1.3203125,0.38671875,1.5859375,-1.3203125,0.38671875,1.5859375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,106,lod-4429-4430,4429,4430,480093,57.594410877249054,116.31621482014755,0.1404456625794433,17.37271135896977,19.12462918756534,0.11312647817430153,0.019923743437112847,0.11306072941893504,11.306072941893504,0.9804017138346112,0.9966756440939568,0.9982940805218988,0.0,0.0,0.94140625,0.0,0.0,-1.453125,-0.07861328125,2.25,-1.453125,-0.07861328125,2.25
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,107,lod-4431-4432,4431,4432,482913,53.18963319419159,87.68736867136612,0.479497355440382,56.157131843526614,24.03347686437347,0.16531923504367033,0.025054761114285697,0.165173019016504,16.5173019016504,0.961044743048955,0.9854487247185311,0.9947526780186079,0.0,0.0,1.0546875,0.0,0.0,-1.5,-0.373046875,4.5,-1.5,-0.373046875,4.5
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,108,lod-4433-4434,4433,4434,491520,73.8571261322961,-41.66684851438754,0.20923612363130797,9.307795708324145,41.082276809648754,0.27459513331077406,0.08961332154165706,0.2745865840484604,27.45865840484604,0.71473388671875,0.9103068033854167,0.9745259602864583,0.0,0.0,0.78125,0.0,0.0,-1.390625,-0.1298828125,1.578125,-1.390625,-0.1298828125,1.578125
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,109,lod-4435-4436,4435,4436,491520,45.31651663214896,41.39308144566267,0.416070106984091,40.50557604517391,57.18562361934058,0.4392211915968435,0.11827571838365078,0.4353977641806053,43.53977641806053,0.6657877604166667,0.8507120768229167,0.8918172200520833,0.0,0.0,0.62109375,0.0,0.0,-1.484375,-0.3203125,2.625,-1.484375,-0.3203125,2.625
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,110,lod-4437-4438,4437,4438,491520,73.37864577350797,-7.3232751829640605,0.07438979765835073,2.2843211975901654,23.36324674712874,0.11637067893139932,0.032988887057129754,0.11627586499559289,11.627586499559289,0.9453023274739584,0.9908671061197917,0.9968505859375,0.0,0.0,0.734375,0.0,0.0,-1.71875,0.294921875,2.125,-1.71875,0.294921875,2.125
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,111,lod-4439-4440,4439,4440,491520,66.67335431395125,36.63577822483254,0.13081609720597445,5.4611132546094145,24.991659780699276,0.20096082056581901,0.04903427659840658,0.20035719766505014,20.035719766505014,0.8845967610677083,0.9557881673177083,0.9779052734375,0.0,0.0,0.6796875,0.0,0.0,-1.4296875,-0.447265625,2.03125,-1.4296875,-0.447265625,2.03125
